timestamp,open,high,low,close,tick_volume,spread,real_volume
1262563200,78.420000,80.300000,78.340000,80.210000,1534,0,0
1262649600,80.230000,80.790000,79.730000,80.700000,1462,0,0
1262736000,80.440000,82.160000,79.750000,81.780000,1735,0,0
1262822400,81.450000,81.940000,81.020000,81.420000,1445,0,0
1262908800,81.130000,81.990000,80.610000,81.430000,1847,0,0
1263168000,81.990000,82.400000,80.490000,80.630000,1683,0,0
1263254400,80.280000,80.800000,78.720000,79.020000,1824,0,0
1263340800,78.970000,79.510000,77.550000,78.760000,1914,0,0
1263427200,78.960000,79.410000,77.900000,78.360000,1488,0,0
1263513600,77.990000,78.200000,76.780000,77.140000,1485,0,0
1263772800,76.550000,77.550000,76.540000,77.040000,820,0,0
1263859200,77.010000,77.810000,75.350000,77.700000,1940,0,0
1263945600,77.260000,77.270000,75.690000,75.820000,1775,0,0
1264032000,76.110000,76.740000,74.210000,74.580000,2098,0,0
1264118400,74.420000,75.110000,72.350000,72.380000,1963,0,0
1264377600,72.870000,73.740000,72.450000,73.530000,1819,0,0
1264464000,73.200000,73.580000,72.420000,73.070000,1549,0,0
1264550400,73.100000,73.570000,71.280000,72.240000,2170,0,0
1264636800,72.270000,73.040000,71.490000,72.210000,2083,0,0
1264723200,72.300000,73.220000,70.990000,71.340000,2083,0,0
1264982400,71.130000,73.580000,71.100000,73.580000,1526,0,0
1265068800,73.530000,76.120000,72.990000,76.120000,1645,0,0
1265155200,75.670000,76.930000,75.460000,75.800000,2259,0,0
1265241600,75.580000,75.910000,71.420000,71.820000,2654,0,0
1265328000,72.020000,72.460000,67.860000,70.300000,3958,0,0
1265587200,69.850000,70.740000,69.190000,69.890000,2603,0,0
1265673600,69.720000,72.420000,69.680000,72.180000,2774,0,0
1265760000,72.160000,73.520000,71.340000,73.080000,2596,0,0
1265846400,73.310000,74.360000,72.220000,73.870000,2662,0,0
1265932800,73.770000,73.950000,71.630000,73.040000,2711,0,0
1266192000,73.050000,73.100000,72.270000,72.590000,601,0,0
1266278400,72.860000,75.940000,72.780000,75.730000,1853,0,0
